build_utc,valid_utc,lead_h,town,model_rain_mm,snowline_m
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Leh,0.0,4508
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Leh,0.0,4437
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Leh,0.0,4411
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Leh,0.0,4360
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Leh,0.0,4282
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Leh,0.0,4252
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Leh,0.0,4208
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Jammu,0.0,4310
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Jammu,0.0,4338
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Jammu,0.0,4329
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Jammu,0.0,4318
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Jammu,0.0,4316
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Jammu,0.0,4291
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Jammu,0.0,4255
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Jammu,0.0,4219
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Jammu,0.0,4204
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Jammu,0.0,4196
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Jammu,0.0,4201
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Dharamshala,0.0,4364
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Dharamshala,0.0,4337
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Dharamshala,0.0,4327
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Dharamshala,0.0,4310
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Dharamshala,0.0,4297
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Dharamshala,0.0,4279
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Dharamshala,0.0,4273
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Dharamshala,0.0,4252
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Dharamshala,0.0,4251
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Dharamshala,0.0,4235
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Dharamshala,0.0,4247
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Manali,0.0,4521
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Manali,0.0,4354
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Manali,0.0,4372
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Manali,0.0,4353
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Manali,0.0,4324
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Manali,0.0,4298
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Manali,0.0,4276
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Manali,0.0,4259
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Manali,0.0,4272
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Manali,0.0,4280
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Manali,0.0,4306
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Kaza,0.0,4777
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Kaza,0.0,4721
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Kaza,0.0,4615
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Kaza,0.0,4566
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Kaza,0.0,4525
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Kaza,0.0,4489
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Kaza,0.0,4461
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Kaza,0.0,4434
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Kaza,0.0,4410
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Kaza,0.0,4392
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Kaza,0.0,4381
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Shimla,0.0,4469
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Shimla,0.0,4447
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Shimla,0.0,4421
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Shimla,0.0,4410
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Shimla,0.0,4404
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Shimla,0.0,4404
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Shimla,0.0,4409
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Shimla,0.0,4405
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Shimla,0.0,4416
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Shimla,0.0,4430
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Shimla,0.0,4443
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Dehradun,0.0,4644
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Dehradun,0.0,4646
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Dehradun,0.0,4644
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Dehradun,0.0,4658
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Dehradun,0.0,4644
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Dehradun,0.0,4539
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Dehradun,0.0,4505
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Dehradun,0.0,4491
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Dehradun,0.0,4510
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Dehradun,0.0,4494
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Dehradun,0.0,4457
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Uttarkashi,0.0,4669
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Uttarkashi,0.0,4661
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Uttarkashi,0.0,4655
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Uttarkashi,0.0,4641
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Uttarkashi,0.0,4598
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Uttarkashi,0.0,4512
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Uttarkashi,0.0,4495
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Uttarkashi,0.0,4484
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Uttarkashi,0.0,4497
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Uttarkashi,0.0,4499
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Uttarkashi,0.0,4511
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Joshimath,0.0,4848
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Joshimath,0.0,4813
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Joshimath,0.0,4776
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Joshimath,0.0,4638
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Joshimath,0.0,4532
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Joshimath,0.0,4466
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Joshimath,0.0,4362
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Joshimath,0.0,4233
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Joshimath,0.2,4250
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Joshimath,0.2,4206
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Joshimath,0.3,4222
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Bhimtal,0.5,4684
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Bhimtal,0.5,4711
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Bhimtal,0.5,4646
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Bhimtal,0.3,4671
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Bhimtal,0.7,4589
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Bhimtal,1.3,4430
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Bhimtal,2.3,4421
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Bhimtal,3.0,4384
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Bhimtal,2.8,4458
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Bhimtal,3.6,4389
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Bhimtal,3.1,4447
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Pithoragarh,2.8,4495
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Pithoragarh,2.8,4671
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Pithoragarh,5.1,4639
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Pithoragarh,3.0,4472
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Pithoragarh,3.3,4401
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Pithoragarh,3.4,4331
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Pithoragarh,3.2,4339
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Pithoragarh,4.0,4364
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Pithoragarh,3.1,4330
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Pithoragarh,3.2,4291
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Pithoragarh,4.5,4442
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Jumla,2.5,4483
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Jumla,2.1,4496
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Jumla,1.7,4432
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Jumla,2.2,4416
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Jumla,2.4,4386
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Jumla,1.7,4358
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Jumla,2.1,4359
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Jumla,2.5,4363
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Jumla,2.9,4364
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Jumla,3.1,4424
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Jumla,2.0,4482
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Jomsom,2.3,4558
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Jomsom,1.9,4528
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Jomsom,1.7,4537
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Jomsom,1.7,4502
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Jomsom,2.1,4495
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Jomsom,2.6,4452
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Jomsom,3.3,4466
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Jomsom,3.3,4473
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Jomsom,3.3,4512
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Jomsom,4.0,4523
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Jomsom,3.9,4553
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Pokhara,2.2,4659
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Pokhara,2.6,4611
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Pokhara,2.9,4661
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Pokhara,2.8,4492
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Pokhara,2.9,4527
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Pokhara,2.7,4333
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Pokhara,2.5,4353
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Pokhara,2.1,4498
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Pokhara,3.5,4565
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Pokhara,3.9,4566
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Pokhara,4.0,4712
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Kathmandu,2.4,4838
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Kathmandu,2.3,4766
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Kathmandu,2.2,4730
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Kathmandu,1.4,4793
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Kathmandu,1.0,4632
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Kathmandu,0.7,4583
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Kathmandu,1.0,4682
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Kathmandu,1.6,4744
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Kathmandu,2.1,4775
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Kathmandu,2.4,4786
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Kathmandu,2.4,4815
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Namche Bazaar,1.9,4788
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Namche Bazaar,0.8,4788
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Namche Bazaar,0.8,4809
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Namche Bazaar,0.6,4778
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Namche Bazaar,0.6,4753
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Namche Bazaar,0.5,4744
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Namche Bazaar,0.3,4674
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Namche Bazaar,0.1,4657
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Namche Bazaar,0.2,4621
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Namche Bazaar,0.6,4606
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Namche Bazaar,0.8,4617
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Darjeeling,0.2,4726
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Darjeeling,0.4,4762
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Darjeeling,0.3,4748
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Darjeeling,0.2,4748
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Darjeeling,0.1,4686
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Darjeeling,0.0,4651
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Darjeeling,0.0,4607
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Darjeeling,3.3,4627
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Darjeeling,0.8,4577
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Darjeeling,0.5,4581
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Darjeeling,4.0,4631
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Gangtok,0.2,4607
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Gangtok,0.2,4677
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Gangtok,0.7,4688
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Gangtok,0.4,4693
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Gangtok,0.2,4599
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Gangtok,0.2,4616
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Gangtok,0.1,4631
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Gangtok,1.6,4629
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Gangtok,0.4,4592
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Gangtok,0.3,4581
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Gangtok,1.3,4586
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Thimphu,0.2,4560
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Thimphu,0.3,4573
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Thimphu,0.5,4580
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Thimphu,0.9,4590
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Thimphu,1.4,4549
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Thimphu,1.4,4535
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Thimphu,0.4,4535
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Thimphu,0.2,4557
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Thimphu,0.1,4581
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Thimphu,0.2,4602
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Thimphu,0.6,4585
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Tawang,0.0,4770
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Tawang,0.0,4801
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Tawang,0.0,4832
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Tawang,0.0,4754
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Tawang,0.0,4740
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Tawang,0.1,4709
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Tawang,0.1,4705
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Tawang,0.0,4750
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Tawang,0.0,4788
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Tawang,0.0,4823
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Tawang,0.0,4806
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Lhasa,0.2,5243
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Lhasa,0.3,5226
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Lhasa,0.2,5194
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Lhasa,0.2,5152
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Lhasa,0.3,5108
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Lhasa,0.1,5063
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Lhasa,0.0,5020
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Lhasa,0.0,4989
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Lhasa,0.1,4943
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Lhasa,0.1,4906
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Lhasa,0.0,4876
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Shigatse,0.0,5053
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Shigatse,0.1,5048
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Shigatse,0.0,5012
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Shigatse,0.0,4975
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Shigatse,0.0,4937
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Shigatse,0.0,4905
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Shigatse,0.1,4908
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Shigatse,0.0,4890
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Shigatse,0.0,4879
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Shigatse,0.0,4858
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Shigatse,0.0,4840
2026-09-25T16:00Z,2026-09-25T14:00Z,-2.0,Itanagar,0.0,4881
2026-09-25T16:00Z,2026-09-25T15:00Z,-1.0,Itanagar,0.0,4895
2026-09-25T16:00Z,2026-09-25T16:00Z,0.0,Itanagar,0.0,4898
2026-09-25T16:00Z,2026-09-25T17:00Z,1.0,Itanagar,0.0,4913
2026-09-25T16:00Z,2026-09-25T18:00Z,2.0,Itanagar,0.0,4906
2026-09-25T16:00Z,2026-09-25T19:00Z,3.0,Itanagar,0.0,4873
2026-09-25T16:00Z,2026-09-25T20:00Z,4.0,Itanagar,0.0,4855
2026-09-25T16:00Z,2026-09-25T21:00Z,5.0,Itanagar,0.0,4833
2026-09-25T16:00Z,2026-09-25T22:00Z,6.0,Itanagar,0.0,4829
2026-09-25T16:00Z,2026-09-25T23:00Z,7.0,Itanagar,0.0,4844
2026-09-25T16:00Z,2026-09-26T00:00Z,8.0,Itanagar,0.0,4875
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Gilgit,0.1,4148
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Gilgit,0.0,4110
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Gilgit,0.0,4072
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Gilgit,0.0,4015
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Gilgit,0.0,3985
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Gilgit,0.0,3937
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Gilgit,0.0,3907
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Gilgit,0.0,3868
2026-09-25T20:03Z,2026-09-26T02:00Z,5.95,Gilgit,0.0,3793
2026-09-25T20:03Z,2026-09-26T03:00Z,6.95,Gilgit,0.0,3810
2026-09-25T20:03Z,2026-09-26T04:00Z,7.95,Gilgit,0.1,3811
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Skardu,0.0,4212
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Skardu,0.0,4201
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Skardu,0.0,4171
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Skardu,0.0,4154
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Skardu,0.0,4101
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Skardu,0.0,4079
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Skardu,0.0,4057
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Skardu,0.0,4036
2026-09-25T20:03Z,2026-09-26T02:00Z,5.95,Skardu,0.0,4030
2026-09-25T20:03Z,2026-09-26T03:00Z,6.95,Skardu,0.0,4136
2026-09-25T20:03Z,2026-09-26T04:00Z,7.95,Skardu,0.0,4147
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Srinagar,0.0,4222
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Srinagar,0.0,4177
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Srinagar,0.0,4132
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Srinagar,0.0,4085
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Srinagar,0.0,4049
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Srinagar,0.0,4036
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Srinagar,0.0,4038
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Srinagar,0.0,4054
2026-09-25T20:03Z,2026-09-26T02:00Z,5.95,Srinagar,0.0,4070
2026-09-25T20:03Z,2026-09-26T03:00Z,6.95,Srinagar,0.0,4085
2026-09-25T20:03Z,2026-09-26T04:00Z,7.95,Srinagar,0.0,4096
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Leh,0.0,4508
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Leh,0.0,4437
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Leh,0.0,4411
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Leh,0.0,4360
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Leh,0.0,4282
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Leh,0.0,4252
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Leh,0.0,4208
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Leh,0.0,4165
2026-09-25T20:03Z,2026-09-26T02:00Z,5.95,Leh,0.0,4148
2026-09-25T20:03Z,2026-09-26T03:00Z,6.95,Leh,0.0,4186
2026-09-25T20:03Z,2026-09-26T04:00Z,7.95,Leh,0.0,4362
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Jammu,0.0,4316
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Jammu,0.0,4291
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Jammu,0.0,4255
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Jammu,0.0,4219
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Jammu,0.0,4204
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Jammu,0.0,4196
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Jammu,0.0,4201
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Jammu,0.0,4220
2026-09-25T20:03Z,2026-09-26T02:00Z,5.95,Jammu,0.0,4234
2026-09-25T20:03Z,2026-09-26T03:00Z,6.95,Jammu,0.0,4251
2026-09-25T20:03Z,2026-09-26T04:00Z,7.95,Jammu,0.0,4245
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Dharamshala,0.0,4297
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Dharamshala,0.0,4279
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Dharamshala,0.0,4273
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Dharamshala,0.0,4252
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Dharamshala,0.0,4251
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Dharamshala,0.0,4235
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Dharamshala,0.0,4247
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Dharamshala,0.0,4258
2026-09-25T20:03Z,2026-09-26T02:00Z,5.95,Dharamshala,0.0,4282
2026-09-25T20:03Z,2026-09-26T03:00Z,6.95,Dharamshala,0.0,4312
2026-09-25T20:03Z,2026-09-26T04:00Z,7.95,Dharamshala,0.0,4341
2026-09-25T20:03Z,2026-09-25T18:00Z,-2.05,Manali,0.0,4324
2026-09-25T20:03Z,2026-09-25T19:00Z,-1.05,Manali,0.0,4298
2026-09-25T20:03Z,2026-09-25T20:00Z,-0.05,Manali,0.0,4276
2026-09-25T20:03Z,2026-09-25T21:00Z,0.95,Manali,0.0,4259
2026-09-25T20:03Z,2026-09-25T22:00Z,1.95,Manali,0.0,4272
2026-09-25T20:03Z,2026-09-25T23:00Z,2.95,Manali,0.0,4280
2026-09-25T20:03Z,2026-09-26T00:00Z,3.95,Manali,0.0,4306
2026-09-25T20:03Z,2026-09-26T01:00Z,4.95,Manali,0.0,4332
